state,area_nr,area_name,total_n,germans_n,foreigner_n,for_prop,pop_move_n,pop_migr_background_n,income,unemp_n,unemp_prop,votes_total,afd_votes,afd_prop,east,east_num,state_id,total_n_z,germans_n_z,foreigner_n_z,for_prop_z,pop_move_n_z,pop_migr_background_n_z,income_z,unemp_n_z,unemp_prop_z,votes_total_z,afd_votes_z,afd_prop_z
Baden-Württemberg,267,Heilbronn,351700,294800,56899,16,6365770,111840,29506,14771,4,183282,30088,0.16416232908850842,no,0,1,2.0297750384106337,1.7361578501149517,1.4962640347615264,1.1749555456218133,1.8018370188121828,1.9416564245697556,3.618149874179907,-0.2879935220424287,-0.690619960844651,1.3857703951040152,1.245188352216415,0.669667612129137
Baden-Württemberg,268,Schwäbisch Hall – Hohenlohe,301800,274600,27199,9,4164840,73035,21905,9355,3,169459,24801,0.14635398532978477,no,0,1,0.7120861989412874,1.0189769929512054,-0.09281576715386715,-0.11935074752895257,0.24993167607862724,0.6572114249216264,0.36966712269647484,-1.0799755853931619,-1.1019653160090945,0.6952498480443184,0.6141295629197749,0.34362700193703116
Baden-Württemberg,269,Backnang – Schwäbisch Gmünd,241500,213600,27900,11,3067049,56028,22927,7969,3,135304,19437,0.14365428959971618,no,0,1,-0.8802311762090447,-1.146767179671989,-0.055309203479029075,0.2504510505141234,-0.5241355219262219,0.09427994420997253,0.8064450955968916,-1.2826504634958422,-1.1019653160090945,-1.0109448481015213,-0.026119982339763263,0.2942001459031339
Baden-Württemberg,270,Aalen – Heidenheim,303800,270500,33300,11,5468400,70481,22109,12455,4,168210,20614,0.12254919445930681,no,0,1,0.7648993788799386,0.8734105813486628,0.23361439686922428,0.2504510505141234,1.1690893633170918,0.5726740578529157,0.4568517669936226,-0.6266623659715828,-0.690619960844651,0.6328567233045687,0.11436728737881921,-0.09219839800248421
Baden-Württemberg,271,Karlsruhe-Stadt,307800,252300,55500,18,7695000,93878,21417,14466,4,160690,16712,0.1040014935590267,no,0,1,0.8705257387572409,0.22723772984469331,1.4214114205231547,1.5447573436648894,2.7390949682797827,1.3471144561718766,0.16110777751506253,-0.33259369363068086,-0.690619960844651,0.25719915881864525,-0.3513772550527091,-0.4317753851226733
Baden-Württemberg,272,Karlsruhe-Land,281100,250100,31000,11,3176430,58187,22619,9276,3,167216,20887,0.12491029566548656,no,0,1,0.16546978657624803,0.14912892361893876,0.1105543448690423,0.2504510505141234,-0.4470095077896801,0.16574281637181534,0.6748133777364921,-1.0915277609848733,-1.1019653160090945,0.5832019867222538,0.1469526948836391,-0.04897063418469192
Baden-Württemberg,273,Rastatt,281600,245800,35800,12,4336640,68428,23075,9856,3,155235,19700,0.12690437079266917,no,0,1,0.17867308156091083,-0.0035382885495814937,0.3673753229563786,0.43535194953566136,0.37107016657202085,0.5047197843243083,0.8696967002830577,-1.0067143199318034,-1.1019653160090945,-0.015302438823736676,0.00527182049455041,-0.012462496199258264
Baden-Württemberg,274,Heidelberg,317100,269300,47800,15,3488100,81494,22796,13635,4,177832,16849,0.0947467272481893,no,0,1,1.1161070254719687,0.8308057779527966,1.0094277681747195,0.9900546466002753,-0.22724679922113533,0.9372042158512367,0.7504588779354879,-0.4541108824498203,-0.690619960844651,1.1135185697784458,-0.33502487106677387,-0.6012144804171272
Baden-Württemberg,275,Mannheim,305800,236600,69200,22,6085420,111311,19846,17430,5,142721,18308,0.1282782491714604,no,0,1,0.8177125588185897,-0.33017511458455506,2.1544212954807604,2.2843609397510414,1.6041584634581496,1.9241465313906843,-0.510299458714443,0.10083223616466135,-0.27927460568020757,-0.6404325933419343,-0.16087794963991586,0.01269088982134845
Baden-Württemberg,276,Odenwald – Tauber,275100,253300,21800,7,4098990,49793,21164,9903,3,161214,22288,0.13825102038284517,no,0,1,0.00703024676029459,0.26274173267458173,-0.3816858631316856,-0.48915254557202853,0.20349995547915126,-0.1120984753959052,0.052981723558305736,-0.9998415066050892,-1.1019653160090945,0.28337529762058994,0.314176709221561,0.19527543867774347
Baden-Württemberg,277,Rhein-Neckar,268900,239000,29899,11,3925939,56737,23240,11024,4,154652,20942,0.1354137030235626,no,0,1,-0.15669061104952398,-0.24496550779282283,0.05164603302025953,0.2504510505141234,0.0814793680613849,0.11774783506812285,0.940213691993986,-0.835917597259415,-0.690619960844651,-0.04442589096406824,0.15351752057142334,0.14332896371844328
Baden-Württemberg,278,Bruchsal – Schwetzingen,266800,235300,31500,11,3841920,55761,22879,9604,3,152694,22794,0.1492789500569767,no,0,1,-0.21214444998510767,-0.37633031826341,0.13730653008647317,0.2504510505141234,0.0222364412117665,0.0854422476526719,0.7859310616446216,-1.0435642977686543,-1.1019653160090945,-0.1422367302278233,0.3745731055491759,0.3971781517443724
Baden-Württemberg,279,Pforzheim,318300,267400,50900,16,5665740,98991,22911,13686,4,166072,27105,0.16321234163495352,no,0,1,1.1477949334351594,0.7633481725760086,1.1752913165227907,1.1749555456218133,1.3082364512912845,1.5163546902448282,0.7996070842794682,-0.4466531488399814,-0.690619960844651,0.5260540806355655,0.8891360790044087,0.6522749509570301
Baden-Württemberg,280,Calw,271600,239900,31700,11,4209800,62468,22863,9234,3,151600,22714,0.14982849604221635,no,0,1,-0.08539281813234492,-0.21301190524592323,0.14800740417344552,0.2504510505141234,0.2816335767339414,0.30744386117257916,0.7790930503271982,-1.0976694239576816,-1.1019653160090945,-0.19688691314638715,0.3650242681851261,0.4072394079051755
Baden-Württemberg,281,Freiburg,313800,268900,44900,14,5114940,79391,21003,15062,4,179518,14101,0.07854922626143339,no,0,1,1.0289652785731944,0.8166041768208413,0.8542650939136204,0.8051537475787374,0.9198599637257361,0.8675949429673295,-0.01582576532326677,-0.24544057144511272,-0.690619960844651,1.1977417950076035,-0.663027434521884,-0.89776328792328
Baden-Württemberg,282,Lörrach – Müllheim,318700,278300,40399,12,5704730,70432,23142,10517,3,175691,18457,0.10505375915670126,no,0,1,1.1583575694228896,1.1503418034217925,0.6134419225863077,0.43535194953566136,1.3357288246576255,0.5710521584847219,0.898330872674768,-0.9100562431454603,-1.1019653160090945,1.006566063719355,-0.14309324004937315,-0.4125101843719347
Baden-Württemberg,283,Emmendingen – Lahr,289200,263200,26000,9,4424760,52345,21513,9254,3,166443,19139,0.1149883143178145,no,0,1,0.3793631653277852,0.6142313606904772,-0.15696750730526637,-0.11935074752895257,0.43320476367491867,-0.027627308301406407,0.20213584541960267,-1.0947448225420586,-1.1019653160090945,0.5445871865430492,-0.061689401520848716,-0.23062530666511272
Baden-Württemberg,284,Offenburg,272300,246200,26100,9,3104220,57727,21662,9530,3,153635,17799,0.1158525075666352,no,0,1,-0.06690820515381701,0.010663312582373878,-0.1516170702617802,-0.11935074752895257,-0.4979257499231374,0.15051682230305774,0.2658148258131076,-1.05438532300646,-1.1019653160090945,-0.09522958020372038,-0.22163242736868263,-0.2148033920622247
Baden-Württemberg,285,Rottweil – Tuttlingen,274100,242700,31400,11,3919630,72362,23526,7948,2,150048,20927,0.1394687033482619,no,0,1,-0.019376343209030984,-0.11360069732223563,0.131956093042987,0.2504510505141234,0.07703080731328932,0.634935133599292,1.0624431442929285,-1.2857212949822465,-1.513310671173538,-0.27441624028497136,0.151727113565664,0.21756915124551196
Baden-Württemberg,286,Schwarzwald-Baar,230300,200300,30000,13,4145400,59878,22805,7830,3,123726,15348,0.12404830027641725,no,0,1,-1.1759849838654912,-1.6189704173095052,0.05704997443418056,0.6202528485571994,0.2362242706351373,0.2217148945680526,0.7543052593015386,-1.3029764433344226,-1.1019653160090945,-1.5893176249124283,-0.5141849321097579,-0.0647523096982986
Baden-Württemberg,287,Konstanz,280300,243100,37200,13,4765100,66711,22339,10371,3,157257,16188,0.10293977374616074,no,0,1,0.14434451460078757,-0.09939909619028026,0.44228144156518506,0.6202528485571994,0.6731830748188162,0.4478871064633152,0.5551481796815834,-0.9314058334795089,-1.1019653160090945,0.08570548609521773,-0.4139221397872352,-0.4512136765398801
Baden-Württemberg,288,Waldshut,245800,215600,30200,12,4154019,51618,22429,8357,3,135128,13299,0.09841779645965307,no,0,1,-0.7666828393409447,-1.075759174012212,0.06775084852115291,0.43535194953566136,0.24230164344982041,-0.05169099892746464,0.5936119933420897,-1.2259131960327543,-1.1019653160090945,-1.0197368336533195,-0.7587545290964831,-0.5340034212653308
Baden-Württemberg,289,Reutlingen,282100,242800,39300,13,4400760,73346,23126,10437,3,156066,20174,0.1292658234336755,no,0,1,0.1918763765455736,-0.11005029703924679,0.5546406194783947,0.6202528485571994,0.416282040905178,0.6675055209115909,0.8914928613573446,-0.9217546488079527,-1.1019653160090945,0.02620972023049236,0.061848681876545394,0.030771701794943183
Baden-Württemberg,290,Tübingen,270900,238000,32899,12,3467520,60681,21953,8397,3,158407,15885,0.10027965935848794,no,0,1,-0.10387743111087283,-0.28046951062271125,0.21215914432484473,0.43535194953566136,-0.24175803399618798,0.24829418421416644,0.3901811566487449,-1.220063993201508,-1.1019653160090945,0.14315311896208102,-0.45008836130357377,-0.49991586523796044
Baden-Württemberg,291,Ulm,314700,271300,43399,13,4846380,79619,22957,10385,3,175842,20430,0.11618384686252431,no,0,1,1.0527312095455874,0.9018137836125735,0.7739550338908929,0.6202528485571994,0.730494695932338,0.8751417400274963,0.8192663668170604,-0.9293586124885728,-1.1019653160090945,1.014109187687091,0.09240496144150472,-0.20873713078178494
Baden-Württemberg,292,Biberach,222800,203600,19200,8,4077240,42332,21938,5792,2,130272,16235,0.12462386391549987,no,0,1,-1.374034408635433,-1.5018072079708733,-0.5207972262623262,-0.3042516465504906,0.1881637379690738,-0.35905747919373254,0.3837705210386605,-1.6009933275864157,-1.513310671173538,-1.2623157077415699,-0.40831219783585593,-0.054214714364708934
Baden-Württemberg,293,Bodensee,233300,206500,26800,11,3172880,52259,23541,7232,3,135934,14163,0.104190268806921,no,0,1,-1.0967652139575144,-1.3988455997641969,-0.11416401095737698,0.2504510505141234,-0.4495126605327043,-0.03047390719252196,1.068853779903013,-1.3904220256615532,-1.1019653160090945,-0.9794735361831526,-0.6556270855647454,-0.42831923008397277
Baden-Württemberg,294,Ravensburg,250500,226500,24000,9,3632250,50350,22091,7515,3,144785,14899,0.10290430638532998,no,0,1,-0.6425718664851146,-0.6887655431664282,-0.2639762481749898,-0.11935074752895257,-0.12560469558538043,-0.09366178257786607,0.44915900426152133,-1.3490389156304863,-1.1019653160090945,-0.5373265809617552,-0.5677777818154873,-0.45186302384156285
Baden-Württemberg,295,Zollernalb – Sigmaringen,249100,221000,28099,11,5455290,55549,22823,8469,3,137726,18813,0.1365973018892584,no,0,1,-0.6795410924421703,-0.8840375587308146,-0.04466183376249159,0.2504510505141234,1.1598453260041208,0.07842505038620101,0.7619980220336398,-1.2095354281052648,-1.1019653160090945,-0.8899551378375709,-0.1006009137793516,0.1649986541524627
Saarland,296,Saarbrücken,269800,235000,34800,12,3129680,53960,18923,25361,9,145431,14043,0.09656125585329126,no,0,12,-0.13292468007713096,-0.38698151911237655,0.31387095252151687,0.43535194953566136,-0.4799735615182375,0.025829170874775233,-0.9047672365883028,1.2605829275299985,1.3661068149775664,-0.5050559976295869,-0.6699503416108201,-0.5679935351324955
Saarland,297,Saarlouis,265500,240800,24699,9,3902850,42745,18991,14602,5,157540,15497,0.09836866827472387,no,0,12,-0.24647301694523094,-0.18105830269902365,-0.22657669324102148,-0.11935074752895257,0.06519900364344562,-0.3453871845189567,-0.8757056884892536,-0.3127064040044438,-0.27927460568020757,0.09984259922680234,-0.49640022251921523,-0.5349028751173545
Saarland,298,St. Wendel,216700,205500,11199,5,2188669,28387,21924,13218,6,138710,12628,0.09103885804916732,no,0,12,-1.535114607448319,-1.4343496025940852,-0.9488856941116549,-0.8589543436151045,-1.1434930730297557,-0.8206367993868303,0.37778726113591504,-0.5150888219655617,0.13207074948423594,-0.8407999458888809,-0.8388454024874507,-0.6690992850087636
Saarland,299,Homburg,243700,223000,20699,8,3216839,37773,20506,16815,6,143523,16744,0.11666422803313754,no,0,12,-0.8221366782765285,-0.8130295530710377,-0.4405941749804684,-0.3042516465504906,-0.418516578439578,-0.509960320409963,-0.22823149187072972,0.01090074263425128,0.13207074948423594,-0.6003691137252174,-0.3475577201070892,-0.19994216522442856
